sample_id,block_id,row,column,sample_row,sample_column,model_x_mm,model_y_mm,u,v,true_height_mm,measured_u,measured_v,wound_height_mm,error_mm,abs_error_mm,status,failure_reason,measurement_warning,height_reference_source,method,candidate_frame,fused_count,group_score,objective_score,elapsed_seconds
45,2,1,2,4,5,35,12.5,1040.51109654811,339.903685008411,12,1041,340,12.0691948185372,0.069194818537186,0.069194818537186,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,167.530181751554,168.46702844492,3.28849299997091
46,2,1,2,5,1,25,15,975.539660120618,355.370835618431,12,976,355,12.1041925691091,0.104192569109106,0.104192569109106,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,190.048705864457,192.868874481139,3.27048180002021
47,2,1,2,5,2,27.5,15,991.632318914935,355.622698808011,12,992,356,12.0917809566692,0.0917809566692043,0.0917809566692043,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,257.039899616645,262.922048392673,3.30270489997929
48,2,1,2,5,3,30,15,1007.78350786254,355.875478042061,12,1008,356,12.0970415708439,0.0970415708439258,0.0970415708439258,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,265.366272363209,271.400117398313,3.23024359997362
49,2,1,2,5,4,32.5,15,1023.99354686272,356.129178327265,12,1024,356,12.0928607304534,0.0928607304534488,0.0928607304534488,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,278.00062978028,284.709418371653,3.44175739999628
50,2,1,2,5,5,35,15,1040.26275815025,356.383804706859,12,1040,356,12.0886212436228,0.088621243622848,0.088621243622848,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,211.273765522588,215.690458626649,3.58196799998404
51,3,1,3,1,1,45,5,1107.38642632725,290.676680154334,11.5,1107,291,11.5497149754455,0.0497149754455073,0.0497149754455073,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,159.773199044081,160.415179115239,3.54231330001494
52,3,1,3,1,2,47.5,5,1124.07103906928,290.814010677317,11.5,1124,291,11.5460068827391,0.0460068827391158,0.0460068827391158,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,148.606714422741,151.72204024491,3.55320649995701
53,3,1,3,1,3,50,5,1140.81764757638,290.951851485493,11.5,1141,291,11.9848992326031,0.48489923260308,0.48489923260308,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,146.688960574922,149.266772399019,3.43445519998204
54,3,1,3,1,4,52.5,5,1157.62659803238,291.090205428291,11.5,1158,291,11.5385218255221,0.0385218255220927,0.0385218255220927,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,161.800767946496,165.197689228279,3.53270649997285
55,3,1,3,1,5,55,5,1174.49823920339,291.229075376393,11.5,1174,291,11.0919499123368,-0.408050087663181,0.408050087663181,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,237.603402614089,241.69370058324,3.32326400000602
56,3,1,3,2,1,45,7.5,1107.02245485987,307.44465909152,11.5,1107,307,11.5677373606673,0.0677373606673086,0.0677373606673086,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,151.028290449375,153.197538015163,3.25871500000358
57,3,1,3,2,2,47.5,7.5,1123.67826346417,307.612800644227,11.5,1124,308,12.0093120865295,0.509312086529485,0.509312086529485,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,124.51091046964,126.229694797583,3.46781269996427
58,3,1,3,2,3,50,7.5,1140.39585626655,307.781565912735,11.5,1140,308,11.5615909525893,0.0615909525892899,0.0615909525892899,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,150.645634534624,153.221308574531,3.31603450002149
59,3,1,3,2,4,52.5,7.5,1157.17557768562,307.950958373974,11.5,1157,308,11.5577861134505,0.0577861134504776,0.0577861134504776,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,203.493210411072,208.274198382102,3.62684839998838
60,3,1,3,2,5,55,7.5,1174.01777470472,308.120981530764,11.5,1174,308,11.110122207177,-0.389877792822999,0.389877792822999,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,239.122805682187,243.361274409396,3.34562430001097
61,3,1,3,3,1,45,10,1106.65970638082,324.156295583402,11.5,1107,324,11.5870034076905,0.0870034076905046,0.0870034076905046,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,140.108540012723,141.43564884402,3.27521170000546
62,3,1,3,3,2,47.5,10,1123.28681007198,324.355040314455,11.5,1123,324,11.5834304784335,0.0834304784335096,0.0834304784335096,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,154.588151451393,157.493752867357,3.40061020001303
63,3,1,3,3,3,50,10,1139.9754874752,324.554521039646,11.5,1140,325,11.5807716254859,0.0807716254859159,0.0807716254859159,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,131.690937783478,132.553804382494,3.45655989996158
64,3,1,3,3,4,52.5,10,1156.72608125584,324.754741854874,11.5,1157,325,11.5769348307517,0.0769348307516839,0.0769348307516839,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,172.164257379562,174.330087568714,3.62829620001139
65,3,1,3,3,5,55,10,1173.53893662664,324.955706886486,11.5,1174,325,11.1259348046908,-0.374065195309159,0.374065195309159,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,204.456747347716,207.711025168398,3.30034620000515
66,3,1,3,4,1,45,12.5,1106.29817473635,340.811873129869,11.5,1106,341,11.606541478747,0.106541478746964,0.106541478746964,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,165.141175951781,167.469498235091,3.26962249999633
67,3,1,3,4,2,47.5,12.5,1122.89667222741,341.041014758751,11.5,1123,341,11.602694930543,0.10269493054302,0.10269493054302,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,138.709991836548,139.152733837885,3.24781269999221
68,3,1,3,4,3,50,12.5,1139.55653401813,341.271003519465,11.5,1140,341,11.5988615345847,0.0988615345846977,0.0988615345846977,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,141.081880182942,144.345865394922,3.39692569995532
69,3,1,3,4,4,52.5,12.5,1156.27810103251,341.501844118452,11.5,1156,342,11.5963752831743,0.0963752831742557,0.0963752831742557,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,167.554816081032,168.693916271194,3.42188919999171
70,3,1,3,4,5,55,12.5,1173.06171672469,341.733541297086,11.5,1173,342,11.5925055490157,0.0925055490157174,0.0925055490157174,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,197.693156963934,201.098641942399,3.323496899975
71,3,1,3,5,1,45,15,1105.93785381393,357.411673332004,11.5,1106,357,11.1703287861537,-0.32967121384632,0.32967121384632,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,241.505814528087,246.266296139247,3.24165250000078
72,3,1,3,5,2,47.5,15,1122.50784330989,357.67100713502,11.5,1123,358,11.6176019001976,0.117601900197567,0.117601900197567,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,256.077539742687,262.120038124751,3.69295980001334
73,3,1,3,5,3,50,15,1139.13898875945,357.931298078414,11.5,1139,358,11.6184264714672,0.118426471467222,0.118426471467222,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,213.926968690075,214.979105423589,3.23876470001414
74,3,1,3,5,4,52.5,15,1155.83162935701,358.192551470856,11.5,1156,358,11.614567907675,0.114567907675005,0.114567907675005,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,153.328499077489,154.331131150256,3.54474089998985
75,3,1,3,5,5,55,15,1172.58610681006,358.454772660344,11.5,1173,358,11.6106320685957,0.110632068595715,0.110632068595715,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,197.353091753601,200.717535587957,3.37422420002986
76,4,1,4,1,1,65,5,1242.61877809678,291.78977339059,11,1243,292,11.0804369722028,0.0804369722027971,0.0804369722027971,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,193.595197724035,195.896910154826,3.23317180003505
77,4,1,4,1,2,67.5,5,1259.80919641703,291.931267183387,11,1260,292,10.6361393598062,-0.363860640193833,0.363860640193833,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,188.368436707895,190.401429502481,3.31504709995352
78,4,1,4,1,3,70,5,1277.06445364625,292.073294663205,11,1277,292,11.0741227711495,0.0741227711494581,0.0741227711494581,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,169.435003776651,171.117059291255,3.3156173999887
79,4,1,4,1,4,72.5,5,1294.38491731715,292.215858855195,11,1294,292,11.0709410759123,0.070941075912291,0.070941075912291,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,180.73197604689,183.946667561406,3.45035140000982
80,4,1,4,1,5,75,5,1311.7709577455,292.358962807414,11,1312,292,11.0675386843493,0.0675386843493051,0.0675386843493051,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,190.995972102029,194.495524728126,3.39700679999078
81,4,1,4,2,1,65,7.5,1242.01834956106,308.807452089654,11,1242,309,10.6559014394565,-0.344098560543518,0.344098560543518,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,198.427439824866,201.774484561181,5.09147380001377
82,4,1,4,2,2,67.5,7.5,1259.17822078559,308.980682189765,11,1259,309,10.653449400207,-0.346550599792966,0.346550599792966,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,202.778338118962,209.441782399755,4.35904619999928
83,4,1,4,2,3,70,7.5,1276.40270472801,309.154564559781,11,1276,309,10.6509962156257,-0.349003784374345,0.349003784374345,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,131.280092420528,133.700559288687,3.7903423999669
84,4,1,4,2,4,72.5,7.5,1293.69216700976,309.329102890678,11,1294,309,10.6483570423243,-0.351642957675653,0.351642957675653,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,163.377624992593,166.036866421024,3.55211279995274
85,4,1,4,2,5,75,7.5,1311.04697601606,309.504300901329,11,1311,310,10.6468776179279,-0.353122382072121,0.353122382072121,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,198.4532159553,201.8739271705,3.25910079997266
86,4,1,4,3,1,65,10,1241.41996875899,325.7670927854,11,1241,326,11.117000854216,0.117000854216029,0.117000854216029,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,202.529819499626,206.081019499161,3.44965879997471
87,4,1,4,3,2,67.5,10,1258.54940110408,325.971841879876,11,1259,326,11.1136249143646,0.113624914364593,0.113624914364593,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,193.539317571045,196.392870376908,3.7303694000002
88,4,1,4,3,3,70,10,1275.74322115706,326.177360604344,11,1276,326,10.6682303002539,-0.331769699746083,0.331769699746083,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,164.429491374102,167.503822373106,3.30516829999397
89,4,1,4,3,4,72.5,10,1293.00179264132,326.383653306412,11,1293,326,10.6657118111347,-0.334288188865299,0.334288188865299,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,217.486814816793,222.595976687784,3.53176669997629
90,4,1,4,3,5,75,10,1310.32548202495,326.590724366493,11,1310,327,10.6615244133255,-0.338475586674528,0.338475586674528,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,211.892833912562,213.958363246655,3.4322744999663
91,4,1,4,4,1,65,12.5,1240.82362523286,342.668991876277,11,1241,343,10.6906829955642,-0.309317004435751,0.309317004435751,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,215.267395607883,221.822165622254,3.27452679997077
92,4,1,4,4,2,67.5,12.5,1257.92272634149,342.90504431913,11,1258,343,10.6882004283306,-0.311799571669365,0.311799571669365,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,183.375931095951,186.173161003944,3.23748130002059
93,4,1,4,4,3,70,12.5,1275.08599132091,343.141982541787,11,1275,343,10.6843863494579,-0.315613650542085,0.315613650542085,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,237.710043536797,241.760959229771,3.46368070004974
94,4,1,4,4,4,72.5,12.5,1292.31378200955,343.379811539416,11,1292,343,10.6811825809755,-0.318817419024523,0.318817419024523,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,248.434370271996,254.487523973207,3.45943360001547
95,4,1,4,4,5,75,12.5,1309.60646297165,343.61853634481,11,1310,344,11.1204000847307,0.120400084730719,0.120400084730719,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,222.815801284427,229.109285368767,3.22040150000248
96,4,1,4,5,1,65,15,1240.22930859603,359.513443745898,11,1240,360,10.7081609906661,-0.291839009333934,0.291839009333934,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,144.227153877733,145.60985414527,3.23069320002105
97,4,1,4,5,2,67.5,15,1257.29818554196,359.780585542981,11,1257,360,10.7057097082012,-0.294290291798816,0.294290291798816,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,143.090782633786,144.563781063348,3.19988170004217
98,4,1,4,5,3,70,15,1274.43100368632,360.048728071789,11,1274,360,10.7031706912392,-0.29682930876081,0.29682930876081,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,160.040849685669,163.930702928476,3.4990585000487
99,4,1,4,5,4,72.5,15,1291.62812299559,360.317876966088,11,1292,360,10.7004363660462,-0.299563633953827,0.299563633953827,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,158.782460039129,161.516297713758,4.018601400021
100,4,1,4,5,5,75,15,1308.88990614333,360.588037902015,11,1309,361,10.6988693406345,-0.301130659365452,0.301130659365452,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,134.235381350946,135.747643123112,3.29710859997431
101,5,1,5,1,1,85,5,1381.9783922405,292.936837993704,10.5,1382,293,10.1814948680437,-0.318505131956321,0.318505131956321,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,216.219025218298,220.640116578359,3.45942799997283
102,5,1,5,1,2,87.5,5,1399.69797046246,293.082687285017,10.5,1400,293,10.1856191668738,-0.314380833126238,0.314380833126238,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,213.684736345685,219.06538456196,3.36576559999958
103,5,1,5,1,3,90,5,1417.48540727904,293.229095118289,10.5,1417,293,10.6138372249929,0.113837224992924,0.113837224992924,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,180.190464648494,184.931721493219,3.30087239999557
104,5,1,5,1,4,92.5,5,1435.34109324324,293.37606470815,10.5,1435,293,10.1756287405776,-0.324371259422414,0.324371259422414,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,215.859611896737,221.896509122785,3.75163730001077
105,5,1,5,1,5,95,5,1453.26542191088,293.523599293945,10.5,1453,294,10.1745117542828,-0.325488245717173,0.325488245717173,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,242.020258447354,247.318796698699,3.38620869995793
106,5,1,5,2,1,85,7.5,1381.1271451973,310.211765110368,10.5,1381,310,10.1976929550356,-0.302307044964412,0.302307044964412,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,215.103429031372,219.363211742127,3.38191799999913
107,5,1,5,2,2,87.5,7.5,1398.81431218545,310.39031829809,10.5,1399,310,10.1957062300084,-0.304293769991594,0.304293769991594,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,192.154568224105,197.454248992231,3.2574534000014
108,5,1,5,2,3,90,7.5,1416.56909573523,310.56955407973,10.5,1417,311,10.2012959573982,-0.298704042601788,0.298704042601788,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,177.725322052789,180.078277283448,3.23474179999903
109,5,1,5,2,4,92.5,7.5,1434.3918843279,310.749476377035,10.5,1434,311,10.2000060714423,-0.29999392855766,0.29999392855766,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,220.853923807699,223.090279008286,3.45510550000472
110,5,1,5,2,5,95,7.5,1452.28306942638,310.930089141849,10.5,1452,311,10.1985948938655,-0.301405106134514,0.301405106134514,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,239.739426845974,245.471901691862,3.36362929997267
111,5,1,5,3,1,85,10,1380.27884544083,327.426880960968,10.5,1380,327,10.2140337992763,-0.285966200723712,0.285966200723712,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,203.542028545198,206.238917318168,3.20658349996665
112,5,1,5,3,2,87.5,10,1397.93371923996,327.637910687501,10.5,1398,328,10.2188473616785,-0.281152638321499,0.281152638321499,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,213.426289684558,217.79863362972,3.270706899988
113,5,1,5,3,3,90,10,1415.65596885941,327.849745761108,10.5,1416,328,10.2174598280894,-0.282540171910595,0.282540171910595,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,230.344888567041,235.626406857396,3.36002110003028
114,5,1,5,3,4,92.5,10,1433.44598072332,328.062390800737,10.5,1433,328,10.2161371819945,-0.283862818005534,0.283862818005534,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,195.745636202292,198.210866031493,3.59026309999172
115,5,1,5,3,5,95,10,1451.30414421653,328.275850460729,10.5,1451,328,10.2068325052955,-0.293167494704511,0.293167494704511,valid,,,Shared Pattern Plane,Region-SIFT(21/28),28,1,194.294229615428,198.523065812178,3.26815799996257
